timestamp,client_name,vm_id,ip,os,total_gb,used_gb,free_gb,used_percent
2025-05-27 22:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,193.25,306.75,38.7
2025-05-27 23:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,193.31,306.69,38.7
2025-05-28 00:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,193.38,306.62,38.7
2025-05-28 01:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,193.44,306.56,38.7
2025-05-28 02:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,193.48,306.52,38.7
2025-05-28 03:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,193.56,306.44,38.7
2025-05-28 04:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,193.61,306.39,38.7
2025-05-28 05:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,193.63,306.37,38.7
2025-05-28 06:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,193.68,306.32,38.7
2025-05-28 07:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,193.73,306.27,38.7
2025-05-28 08:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,193.75,306.25,38.8
2025-05-28 09:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,193.79,306.21,38.8
2025-05-28 10:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,193.82,306.18,38.8
2025-05-28 11:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,193.87,306.13,38.8
2025-05-28 12:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,193.88,306.12,38.8
2025-05-28 13:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,193.95,306.05,38.8
2025-05-28 14:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,193.99,306.01,38.8
2025-05-28 15:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,194.05,305.95,38.8
2025-05-28 16:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,194.1,305.9,38.8
2025-05-28 17:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,259.96,240.04,52.0
2025-05-28 18:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,260.03,239.97,52.0
2025-05-28 19:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,260.05,239.95,52.0
2025-05-28 20:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,260.1,239.9,52.0
2025-05-28 21:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,260.15,239.85,52.0
2025-05-28 22:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,260.22,239.78,52.0
2025-05-28 23:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,260.26,239.74,52.1
2025-05-29 00:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,232.13,267.87,46.4
2025-05-29 01:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,232.18,267.82,46.4
2025-05-29 02:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,232.2,267.8,46.4
2025-05-29 03:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,232.27,267.73,46.5
2025-05-29 04:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,232.32,267.68,46.5
2025-05-29 05:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,232.35,267.65,46.5
2025-05-29 06:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,232.42,267.58,46.5
2025-05-29 07:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,232.44,267.56,46.5
2025-05-29 08:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,232.51,267.49,46.5
2025-05-29 09:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,232.54,267.46,46.5
2025-05-29 10:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,232.61,267.39,46.5
2025-05-29 11:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,232.62,267.38,46.5
2025-05-29 12:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,232.69,267.31,46.5
2025-05-29 13:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,232.76,267.24,46.6
2025-05-29 14:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,232.78,267.22,46.6
2025-05-29 15:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,232.81,267.19,46.6
2025-05-29 16:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,232.84,267.16,46.6
2025-05-29 17:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,232.85,267.15,46.6
2025-05-29 18:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,232.92,267.08,46.6
2025-05-29 19:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,232.97,267.03,46.6
2025-05-29 20:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,233.02,266.98,46.6
2025-05-29 21:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,233.09,266.91,46.6
2025-05-29 22:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,233.12,266.88,46.6
2025-05-29 23:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,233.18,266.82,46.6
2025-05-30 00:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,233.22,266.78,46.6
2025-05-30 01:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,233.25,266.75,46.7
2025-05-30 02:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,200.49,299.51,40.1
2025-05-30 03:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,200.55,299.45,40.1
2025-05-30 04:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,200.56,299.44,40.1
2025-05-30 05:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,200.6,299.4,40.1
2025-05-30 06:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,200.63,299.37,40.1
2025-05-30 07:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,200.67,299.33,40.1
2025-05-30 08:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,200.71,299.29,40.1
2025-05-30 09:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,200.78,299.22,40.2
2025-05-30 10:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,200.82,299.18,40.2
2025-05-30 11:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,240.17,259.83,48.0
2025-05-30 12:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,240.22,259.78,48.0
2025-05-30 13:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,240.25,259.75,48.0
2025-05-30 14:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,240.31,259.69,48.1
2025-05-30 15:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,240.36,259.64,48.1
2025-05-30 16:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,240.42,259.58,48.1
2025-05-30 17:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,240.45,259.55,48.1
2025-05-30 18:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,228.1,271.9,45.6
2025-05-30 19:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,228.12,271.88,45.6
2025-05-30 20:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,228.15,271.85,45.6
2025-05-30 21:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,228.18,271.82,45.6
2025-05-30 22:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,200.65,299.35,40.1
2025-05-30 23:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,200.69,299.31,40.1
2025-05-31 00:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,200.73,299.27,40.1
2025-05-31 01:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,200.8,299.2,40.2
2025-05-31 02:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,200.85,299.15,40.2
2025-05-31 03:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,200.92,299.08,40.2
2025-05-31 04:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,200.98,299.02,40.2
2025-05-31 05:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,201.03,298.97,40.2
2025-05-31 06:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,201.07,298.93,40.2
2025-05-31 07:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,201.12,298.88,40.2
2025-05-31 08:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,201.17,298.83,40.2
2025-05-31 09:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,201.21,298.79,40.2
2025-05-31 10:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,201.25,298.75,40.3
2025-05-31 11:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,201.31,298.69,40.3
2025-05-31 12:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,201.35,298.65,40.3
2025-05-31 13:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,201.37,298.63,40.3
2025-05-31 14:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,201.42,298.58,40.3
2025-05-31 15:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,201.48,298.52,40.3
2025-05-31 16:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,185.93,314.07,37.2
2025-05-31 17:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,186.0,314.0,37.2
2025-05-31 18:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,186.05,313.95,37.2
2025-05-31 19:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,186.08,313.92,37.2
2025-05-31 20:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,170.99,329.01,34.2
2025-05-31 21:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,171.02,328.98,34.2
2025-05-31 22:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,171.07,328.93,34.2
2025-05-31 23:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,171.12,328.88,34.2
2025-06-01 00:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,171.14,328.86,34.2
2025-06-01 01:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,171.17,328.83,34.2
2025-06-01 02:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,171.23,328.77,34.2
2025-06-01 03:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,171.3,328.7,34.3
2025-06-01 04:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,171.31,328.69,34.3
2025-06-01 05:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,171.35,328.65,34.3
2025-06-01 06:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,171.4,328.6,34.3
2025-06-01 07:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,171.43,328.57,34.3
2025-06-01 08:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,171.45,328.55,34.3
2025-06-01 09:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,171.48,328.52,34.3
2025-06-01 10:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,171.5,328.5,34.3
2025-06-01 11:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,171.52,328.48,34.3
2025-06-01 12:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,171.54,328.46,34.3
2025-06-01 13:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,171.6,328.4,34.3
2025-06-01 14:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,171.66,328.34,34.3
2025-06-01 15:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,171.71,328.29,34.3
2025-06-01 16:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,171.77,328.23,34.4
2025-06-01 17:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,171.85,328.15,34.4
2025-06-01 18:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,171.89,328.11,34.4
2025-06-01 19:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,171.92,328.08,34.4
2025-06-01 20:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,171.94,328.06,34.4
2025-06-01 21:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,172.01,327.99,34.4
2025-06-01 22:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,172.06,327.94,34.4
2025-06-01 23:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,172.13,327.87,34.4
2025-06-02 00:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,172.17,327.83,34.4
2025-06-02 01:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,172.23,327.77,34.4
2025-06-02 02:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,172.3,327.7,34.5
2025-06-02 03:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,172.35,327.65,34.5
2025-06-02 04:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,141.82,358.18,28.4
2025-06-02 05:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,141.88,358.12,28.4
2025-06-02 06:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,141.94,358.06,28.4
2025-06-02 07:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,108.5,391.5,21.7
2025-06-02 08:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,108.54,391.46,21.7
2025-06-02 09:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,108.6,391.4,21.7
2025-06-02 10:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,108.62,391.38,21.7
2025-06-02 11:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,108.65,391.35,21.7
2025-06-02 12:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,108.69,391.31,21.7
2025-06-02 13:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,108.73,391.27,21.7
2025-06-02 14:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,108.76,391.24,21.8
2025-06-02 15:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,108.78,391.22,21.8
2025-06-02 16:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,108.8,391.2,21.8
2025-06-02 17:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,108.86,391.14,21.8
2025-06-02 18:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,108.89,391.11,21.8
2025-06-02 19:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,108.92,391.08,21.8
2025-06-02 20:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,87.9,412.1,17.6
2025-06-02 21:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,87.94,412.06,17.6
2025-06-02 22:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,88.01,411.99,17.6
2025-06-02 23:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,88.06,411.94,17.6
2025-06-03 00:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,88.09,411.91,17.6
2025-06-03 01:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,88.13,411.87,17.6
2025-06-03 02:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,88.15,411.85,17.6
2025-06-03 03:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,88.17,411.83,17.6
2025-06-03 04:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,88.24,411.76,17.6
2025-06-03 05:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,88.29,411.71,17.7
2025-06-03 06:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,88.34,411.66,17.7
2025-06-03 07:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,88.41,411.59,17.7
2025-06-03 08:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,88.46,411.54,17.7
2025-06-03 09:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,88.53,411.47,17.7
2025-06-03 10:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,88.58,411.42,17.7
2025-06-03 11:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,88.6,411.4,17.7
2025-06-03 12:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,136.13,363.87,27.2
2025-06-03 13:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,136.15,363.85,27.2
2025-06-03 14:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,136.2,363.8,27.2
2025-06-03 15:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,136.26,363.74,27.3
2025-06-03 16:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,136.33,363.67,27.3
2025-06-03 17:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,136.38,363.62,27.3
2025-06-03 18:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,136.4,363.6,27.3
2025-06-03 19:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,136.46,363.54,27.3
2025-06-03 20:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,136.48,363.52,27.3
2025-06-03 21:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,136.55,363.45,27.3
2025-06-03 22:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,136.57,363.43,27.3
2025-06-03 23:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,136.6,363.4,27.3
2025-06-04 00:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,136.68,363.32,27.3
2025-06-04 01:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,136.75,363.25,27.3
2025-06-04 02:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,136.78,363.22,27.4
2025-06-04 03:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,136.82,363.18,27.4
2025-06-04 04:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,136.85,363.15,27.4
2025-06-04 05:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,136.89,363.11,27.4
2025-06-04 06:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,136.92,363.08,27.4
2025-06-04 07:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,136.96,363.04,27.4
2025-06-04 08:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,137.03,362.97,27.4
2025-06-04 09:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,137.07,362.93,27.4
2025-06-04 10:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,137.14,362.86,27.4
2025-06-04 11:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,137.22,362.78,27.4
2025-06-04 12:48:31,Client 1,C1VM1,10.0.1.1,Windows Server 2019,500,137.25,362.75,27.5
